customer_id,first_name,last_name,street,city,state,zip,phone,email,customer_since,segment,lifetime_value
100389,Jacob,Ward,4676 Washington Dr,Paradise,NV,89109,725-555-5774,jacob.ward67@hotmail.com,2017-03-07,Enterprise,39839
100390,Hannah,Howard,7252 Sandhill Blvd,Las Vegas,NV,89101,725-555-4724,hannah.howard82@icloud.com,2018-02-19,Enterprise,486
100391,Jessica,Young,4669 Torrey Dr,Henderson,NV,89011,702-555-2829,jessica.young72@hotmail.com,2017-03-18,Consumer,47265
100392,Carolyn,Rivera,3868 Hualapai Ct,Las Vegas,NV,89101,725-555-1543,carolyn.rivera1@gmail.com,2021-08-24,Consumer,18817
100393,Barbara,Harris,8715 Stephanie Ct,Summerlin,NV,89135,702-555-8392,barbara.harris96@gmail.com,2016-08-03,Consumer,29983
100394,Keith,Carter,449 Jones Ave,Henderson,NV,89011,702-555-6767,keith.carter55@gmail.com,2022-09-02,SMB,17721
100395,Samantha,Wood,9270 Blue Ct,Las Vegas,NV,89119,725-555-3232,samantha.wood44@gmail.com,2020-12-11,Consumer,26620
100396,Jonathan,Lee,1311 Diamond Pkwy,Henderson,NV,89011,725-555-9558,jonathan.lee99@icloud.com,2015-09-02,Consumer,10480
100397,Wei,Medina,5015 Warm Blvd,Las Vegas,NV,89117,702-555-6702,wei.medina79@gmail.com,2016-02-26,SMB,11272
100398,Sandra,Coleman,4111 Mojave Rd,Henderson,NV,89052,725-555-5992,sandra.coleman48@hotmail.com,2019-09-06,Consumer,23471
100399,Keith,Wallace,5432 Rainbow Ct,Henderson,NV,89011,702-555-1359,keith.wallace72@yahoo.com,2018-11-10,Enterprise,19974
100400,John,Flores,7505 Alta Rd,Henderson,NV,89052,702-555-4788,john.flores10@hotmail.com,2017-02-08,Consumer,52411
100401,Peter,Vargas,4610 Apache Ln,North Las Vegas,NV,89031,702-555-6079,peter.vargas3@yahoo.com,2023-02-18,Consumer,41996
100402,Douglas,Gomez,8274 Rainbow Way,Henderson,NV,89052,702-555-8384,douglas.gomez30@yahoo.com,2016-08-13,Consumer,54363
100403,Isabella,Scott,7517 Canyon Pkwy,Las Vegas,NV,89119,702-555-3920,isabella.scott37@icloud.com,2016-07-20,Consumer,712
100404,Helen,Sanchez,5905 Hualapai Ct,Henderson,NV,89011,702-555-2685,helen.sanchez58@icloud.com,2023-07-01,Enterprise,49801
100405,Michelle,Vargas,3941 Alta Way,Las Vegas,NV,89117,702-555-4770,michelle.vargas68@icloud.com,2019-09-28,Enterprise,15772
100406,Kevin,Cole,5846 Mojave Way,Henderson,NV,89052,702-555-5352,kevin.cole5@outlook.com,2021-10-23,Enterprise,28011
100407,Frank,Gomez,3498 Buffalo Ave,Las Vegas,NV,89119,725-555-6769,frank.gomez37@gmail.com,2024-06-26,Consumer,42788
100408,Donna,Hayes,3584 Rampart Way,North Las Vegas,NV,89031,702-555-7832,donna.hayes86@hotmail.com,2018-05-27,Consumer,4239
100409,Brian,Wells,5588 Tropicana St,Paradise,NV,89109,725-555-5368,brian.wells53@hotmail.com,2024-10-05,Consumer,35675
100410,Kathleen,Smith,1952 Canyon Dr,Las Vegas,NV,89101,702-555-8134,kathleen.smith99@icloud.com,2023-04-30,Consumer,51792
100411,Henry,Miller,7246 Nellis Rd,Paradise,NV,89109,725-555-7813,henry.miller3@gmail.com,2018-08-26,Consumer,27674
100412,Luis,Coleman,3808 Nellis Ln,Summerlin,NV,89135,702-555-3543,luis.coleman77@outlook.com,2024-06-13,Consumer,34045
100413,Donald,Edwards,5620 Lamb Ave,Las Vegas,NV,89117,702-555-3558,donald.edwards97@outlook.com,2015-02-08,SMB,57489
100414,Debra,Butler,1786 Ann Way,North Las Vegas,NV,89031,702-555-2286,debra.butler35@gmail.com,2021-06-19,SMB,32231
100415,Diane,Tran,4773 Horizon Blvd,Henderson,NV,89052,725-555-4199,diane.tran26@hotmail.com,2021-12-04,Enterprise,21084
100416,Larry,Cruz,1622 Cheyenne Pkwy,North Las Vegas,NV,89031,725-555-6311,larry.cruz7@icloud.com,2019-09-16,Consumer,33207
100417,Brandon,Moore,1136 Jones Dr,Henderson,NV,89052,725-555-5492,brandon.moore38@yahoo.com,2023-12-25,Consumer,35571
100418,John,Castro,9327 Gibson Rd,Las Vegas,NV,89117,702-555-5985,john.castro94@icloud.com,2020-06-11,Consumer,9540
100419,Anna,Jackson,9617 Tropicana Blvd,Las Vegas,NV,89119,725-555-3640,anna.jackson24@hotmail.com,2018-08-07,Consumer,30438
100420,Gregory,Long,9760 Maryland Dr,Las Vegas,NV,89117,702-555-2420,gregory.long91@icloud.com,2015-02-04,Consumer,39284
100421,Brenda,Anderson,7339 Ann Blvd,North Las Vegas,NV,89031,725-555-5469,brenda.anderson80@gmail.com,2016-08-17,Consumer,29501
100422,Anthony,Butler,6629 Charleston Ave,Las Vegas,NV,89101,702-555-4998,anthony.butler50@icloud.com,2021-04-09,Enterprise,42195
100423,Priya,Kennedy,330 Craig Rd,Las Vegas,NV,89117,702-555-5055,priya.kennedy54@outlook.com,2020-07-20,Consumer,24444
100424,Douglas,Martinez,3469 Tropicana Ln,North Las Vegas,NV,89031,702-555-4634,douglas.martinez97@outlook.com,2020-03-24,Enterprise,8645
100425,Gregory,Reynolds,5834 Pecos Ave,Summerlin,NV,89135,702-555-2702,gregory.reynolds43@gmail.com,2015-04-17,Consumer,1562
100426,Isabella,Sanchez,8037 Stephanie St,Summerlin,NV,89135,702-555-3610,isabella.sanchez2@hotmail.com,2016-01-21,Consumer,22791
100427,Robert,Patel,8664 Russell Ln,Henderson,NV,89052,702-555-2580,robert.patel87@gmail.com,2024-04-13,Enterprise,26256
100428,Dennis,Morgan,3716 Rampart Dr,Henderson,NV,89052,725-555-9021,dennis.morgan65@outlook.com,2017-02-15,Consumer,19427
100429,Natalie,Brooks,6605 Cheyenne Pkwy,Las Vegas,NV,89117,702-555-3368,natalie.brooks61@outlook.com,2019-08-10,SMB,9462
100430,Joshua,Cox,1423 Maryland St,Henderson,NV,89052,702-555-5676,joshua.cox28@yahoo.com,2023-06-13,Consumer,32066
100431,Anna,West,6634 Lamb Rd,Summerlin,NV,89135,725-555-1857,anna.west18@icloud.com,2021-02-20,Consumer,33649
100432,Adam,Reed,5093 Boulder Ct,Las Vegas,NV,89101,725-555-3781,adam.reed5@outlook.com,2017-12-03,Consumer,43383
100433,Melissa,Richardson,4044 Pecos Dr,Las Vegas,NV,89117,725-555-4742,melissa.richardson43@outlook.com,2016-06-02,Enterprise,26351
100434,Carolyn,Robinson,163 Cactus Ct,Las Vegas,NV,89117,702-555-5053,carolyn.robinson20@gmail.com,2020-09-19,Consumer,44368
100435,Carlos,Kennedy,8627 Springs Ct,Las Vegas,NV,89117,702-555-1762,carlos.kennedy36@yahoo.com,2017-02-07,Enterprise,19214
100436,Angela,Webb,8997 Maryland Blvd,Paradise,NV,89109,725-555-3773,angela.webb66@hotmail.com,2024-03-19,Consumer,21978
100437,Jason,Kim,7357 Grand Ct,Henderson,NV,89052,702-555-6696,jason.kim64@icloud.com,2016-11-02,SMB,16731
100438,Nancy,Fisher,769 Canyon St,Paradise,NV,89109,702-555-5048,nancy.fisher87@outlook.com,2020-12-23,Consumer,3330
100439,Henry,Evans,7717 Apache Way,Las Vegas,NV,89101,702-555-6649,henry.evans96@yahoo.com,2021-01-06,Consumer,53175
100440,George,Bennett,8446 Torrey Ct,Las Vegas,NV,89101,725-555-8072,george.bennett38@icloud.com,2022-02-06,SMB,1558
100441,William,Wells,5650 Durango Pkwy,Las Vegas,NV,89101,725-555-7066,william.wells52@gmail.com,2018-05-18,Consumer,38880
100442,Rebecca,Bell,4408 Durango Way,Las Vegas,NV,89119,702-555-3248,rebecca.bell38@yahoo.com,2022-06-09,Enterprise,5179
100443,Margaret,Wilson,7371 Cactus Ct,North Las Vegas,NV,89031,725-555-7836,margaret.wilson9@gmail.com,2024-05-20,SMB,22101
100444,Carol,Brooks,8101 Ann Rd,Las Vegas,NV,89119,725-555-6279,carol.brooks62@hotmail.com,2015-02-22,SMB,44169
100445,Scott,Barnes,6086 Apache Ln,Summerlin,NV,89135,702-555-6220,scott.barnes49@gmail.com,2020-12-30,Consumer,6304
100446,Anna,Fisher,1505 Eastern Pkwy,North Las Vegas,NV,89031,702-555-9765,anna.fisher4@outlook.com,2019-03-27,Enterprise,12223
100447,Walter,Campbell,1142 Centennial Blvd,North Las Vegas,NV,89031,702-555-8949,walter.campbell48@gmail.com,2023-09-12,Consumer,38502
100448,Aaron,Bennett,2813 Washington Dr,Las Vegas,NV,89117,725-555-7366,aaron.bennett29@icloud.com,2019-09-26,SMB,54273
100449,Samantha,West,7828 Fort St,Paradise,NV,89109,725-555-2190,samantha.west93@icloud.com,2017-02-04,Consumer,33835
100450,Kevin,Burns,7696 Rampart Ln,Summerlin,NV,89135,702-555-3579,kevin.burns91@hotmail.com,2021-01-12,Enterprise,6006
100451,Aisha,Ruiz,3790 Mojave Rd,Summerlin,NV,89135,725-555-2795,aisha.ruiz93@hotmail.com,2021-10-02,Consumer,9758
100452,Diane,Stewart,3370 Carey St,Las Vegas,NV,89117,702-555-9164,diane.stewart12@icloud.com,2018-01-21,Consumer,59070
100453,Jacob,Guzman,8104 Washington Rd,Paradise,NV,89109,702-555-1308,jacob.guzman83@hotmail.com,2017-01-24,Consumer,475
100454,Anthony,Lopez,8529 Buffalo Dr,Las Vegas,NV,89117,725-555-4668,anthony.lopez98@icloud.com,2024-12-10,Consumer,39357
100455,Sharon,Stevens,2823 Pecos Blvd,Las Vegas,NV,89101,702-555-2761,sharon.stevens54@hotmail.com,2021-01-26,SMB,27004
100456,Sandra,Wood,2801 Decatur St,Summerlin,NV,89135,725-555-1186,sandra.wood58@yahoo.com,2024-07-25,Consumer,54273
100457,Henry,Hall,5133 Russell Way,Henderson,NV,89011,702-555-9649,henry.hall73@gmail.com,2020-03-25,Enterprise,14537
100458,Hannah,Kim,5595 Springs Ave,Las Vegas,NV,89119,725-555-3831,hannah.kim36@icloud.com,2019-01-13,Consumer,50971
100459,John,Miller,8475 Alta Dr,Las Vegas,NV,89119,702-555-9737,john.miller84@gmail.com,2024-10-16,Consumer,52545
100460,Carlos,Thompson,2870 Gibson Pkwy,Summerlin,NV,89135,725-555-8998,carlos.thompson36@outlook.com,2016-05-03,SMB,26362
100461,Kimberly,Burns,7916 Canyon Dr,Las Vegas,NV,89119,725-555-3177,kimberly.burns21@icloud.com,2018-05-31,Enterprise,27050
100462,Douglas,Butler,2974 Hualapai St,Henderson,NV,89052,702-555-5466,douglas.butler60@outlook.com,2018-12-11,SMB,11055
100463,Joseph,Russell,9462 Sandhill Blvd,North Las Vegas,NV,89031,702-555-5976,joseph.russell3@gmail.com,2018-07-21,Enterprise,46099
100464,Emma,Vasquez,5177 Washington Ln,Summerlin,NV,89135,725-555-4254,emma.vasquez24@yahoo.com,2016-03-15,Consumer,23995
100465,Peter,Thomas,1591 Russell Ln,Summerlin,NV,89135,702-555-8525,peter.thomas95@hotmail.com,2023-12-06,Consumer,30970
100466,Pamela,Alvarez,2038 Gibson Ct,Henderson,NV,89011,725-555-9855,pamela.alvarez64@gmail.com,2020-09-27,Enterprise,59438
100467,Gary,Jordan,7106 Alta St,Las Vegas,NV,89101,702-555-2985,gary.jordan42@yahoo.com,2016-12-17,Consumer,29850
100468,Edward,Green,5864 Cheyenne Rd,Paradise,NV,89109,702-555-8011,edward.green1@yahoo.com,2015-02-21,SMB,49600
100469,Tyler,Fisher,544 Decatur Ln,Las Vegas,NV,89117,725-555-7921,tyler.fisher28@outlook.com,2023-01-19,Consumer,45263
100470,Jessica,Gibson,7839 Apache Dr,Henderson,NV,89011,725-555-9333,jessica.gibson84@gmail.com,2024-01-09,Consumer,23111
100471,Kenneth,Cook,9756 Rampart Ct,Henderson,NV,89011,725-555-9906,kenneth.cook94@gmail.com,2015-05-24,Consumer,2406
100472,William,King,2201 Mojave Rd,North Las Vegas,NV,89031,702-555-1305,william.king44@gmail.com,2016-03-17,Consumer,6298
100473,Betty,Owens,8346 Lamb St,Las Vegas,NV,89101,702-555-4552,betty.owens65@yahoo.com,2023-01-16,Consumer,3665
100474,Jeremy,Burns,4350 Flamingo Way,Las Vegas,NV,89119,702-555-1448,jeremy.burns77@gmail.com,2022-03-20,Consumer,15001
100475,Carolyn,Castillo,5631 Washington Rd,Las Vegas,NV,89119,702-555-1822,carolyn.castillo18@hotmail.com,2020-04-12,Consumer,33963
100476,Anthony,Mendoza,3335 Pecos Ln,North Las Vegas,NV,89031,725-555-8936,anthony.mendoza74@outlook.com,2024-01-06,Consumer,42536
100477,Emily,Hamilton,1505 Silverado Rd,Henderson,NV,89052,702-555-6060,emily.hamilton28@hotmail.com,2017-09-15,Consumer,41547
100478,Mark,Harris,2725 Maryland Ave,Henderson,NV,89052,725-555-8447,mark.harris41@icloud.com,2019-06-17,Consumer,23938
100479,Robert,Gutierrez,2862 Decatur Ln,Las Vegas,NV,89101,725-555-9448,robert.gutierrez2@yahoo.com,2019-02-27,Enterprise,21471
100480,Diane,Reed,5497 Bonanza Ln,Paradise,NV,89109,702-555-2917,diane.reed22@outlook.com,2020-08-24,Consumer,27734
100481,Robert,Gonzalez,5003 Sandhill Ln,Henderson,NV,89011,725-555-6477,robert.gonzalez83@outlook.com,2023-10-03,Consumer,22920
100482,Keith,Evans,9873 Hualapai Blvd,Henderson,NV,89052,725-555-1757,keith.evans87@outlook.com,2019-09-17,Consumer,27176
100483,Kimberly,Fernandez,6196 Sandhill Blvd,North Las Vegas,NV,89031,702-555-1541,kimberly.fernandez87@icloud.com,2015-09-14,Enterprise,43774
100484,Katherine,Henderson,5317 Craig St,Las Vegas,NV,89117,702-555-9985,katherine.henderson56@icloud.com,2018-12-20,Consumer,55679
100485,Sharon,Carter,7036 Torrey Ln,Paradise,NV,89109,725-555-3849,sharon.carter78@gmail.com,2018-04-22,Consumer,47188
100486,Jose,Diaz,4682 Gibson Blvd,Henderson,NV,89011,725-555-8955,jose.diaz56@outlook.com,2023-01-30,SMB,16893
100487,Barbara,Patterson,3750 Alta Ln,Las Vegas,NV,89101,702-555-1037,barbara.patterson86@icloud.com,2015-12-04,Consumer,51051
100488,Melissa,Ortiz,9098 Cheyenne Way,Henderson,NV,89011,702-555-7433,melissa.ortiz19@gmail.com,2016-04-14,SMB,18740
100489,Shirley,Miller,110 Flamingo St,Las Vegas,NV,89101,725-555-6367,shirley.miller75@yahoo.com,2020-12-25,SMB,28755
100490,Benjamin,Parker,8979 Losee Dr,Las Vegas,NV,89117,702-555-8275,benjamin.parker59@hotmail.com,2016-07-25,Consumer,56339
100491,Grace,Miller,1819 Flamingo Ln,North Las Vegas,NV,89031,702-555-2047,grace.miller54@icloud.com,2021-03-13,Consumer,34968
100492,Gary,Burns,155 Fort St,Henderson,NV,89052,725-555-1566,gary.burns99@outlook.com,2021-09-08,Consumer,2324
100493,Wei,Simmons,2667 Pecos Ct,Summerlin,NV,89135,725-555-9276,wei.simmons49@icloud.com,2024-05-07,Consumer,15713
100494,Fatima,Chavez,6125 Eastern Ave,Las Vegas,NV,89117,702-555-9459,fatima.chavez24@outlook.com,2022-09-11,Consumer,54193
100495,Jacob,Reyes,6673 Silverado Way,Henderson,NV,89011,702-555-9107,jacob.reyes51@yahoo.com,2016-04-23,Consumer,47924
100496,Amy,Woods,1371 Blue Rd,Henderson,NV,89011,725-555-8568,amy.woods57@icloud.com,2021-09-15,Enterprise,4350
100497,Elizabeth,Murray,6731 Russell Dr,North Las Vegas,NV,89031,702-555-1730,elizabeth.murray33@gmail.com,2016-07-31,Consumer,11039
100498,Dennis,White,2544 Stephanie Rd,Henderson,NV,89052,702-555-6504,dennis.white75@outlook.com,2018-04-28,SMB,24812
100499,Jeremy,Webb,7378 Nellis Dr,North Las Vegas,NV,89031,725-555-9782,jeremy.webb31@hotmail.com,2018-11-09,Consumer,14904
100500,Aisha,Harris,7552 Windmill Pkwy,North Las Vegas,NV,89031,725-555-2188,aisha.harris29@yahoo.com,2019-03-17,Consumer,48280
100501,Walter,Cook,2886 Tropicana Pkwy,North Las Vegas,NV,89031,725-555-6485,walter.cook82@hotmail.com,2020-06-06,Consumer,18679
100502,Amanda,Sanchez,7944 Grand Pkwy,Las Vegas,NV,89117,702-555-8549,amanda.sanchez92@outlook.com,2016-07-02,Enterprise,28689
100503,Sarah,Hall,7584 Blue Ln,Las Vegas,NV,89101,702-555-6154,sarah.hall70@icloud.com,2021-09-25,Consumer,55697
100504,Anna,Ramirez,834 Buffalo Ln,Las Vegas,NV,89117,725-555-6695,anna.ramirez18@hotmail.com,2016-02-28,Enterprise,53443
100505,Mark,Morgan,6974 Sahara Ave,Las Vegas,NV,89119,702-555-4574,mark.morgan60@icloud.com,2022-09-11,Consumer,16001
100506,Christine,Walker,6770 Bonanza Ln,Henderson,NV,89011,702-555-7253,christine.walker72@yahoo.com,2024-12-01,Enterprise,49089
100507,Helen,Peterson,7915 Ann Ln,Summerlin,NV,89135,702-555-5863,helen.peterson90@gmail.com,2017-06-20,Consumer,48842
100508,Dorothy,Bryant,8318 Horizon Pkwy,Summerlin,NV,89135,725-555-8609,dorothy.bryant77@yahoo.com,2019-08-17,Consumer,50079
100509,Kevin,Patel,894 Alta Way,Las Vegas,NV,89101,702-555-9880,kevin.patel77@gmail.com,2017-05-03,Consumer,38630
100510,Patricia,Perry,1019 Decatur St,Las Vegas,NV,89119,702-555-1848,patricia.perry45@yahoo.com,2021-03-05,Consumer,42195
100511,Harold,Jones,7940 Buffalo Way,Paradise,NV,89109,725-555-5280,harold.jones93@outlook.com,2024-03-06,SMB,4286
100512,Aisha,Bell,5231 Apache Ln,North Las Vegas,NV,89031,725-555-5187,aisha.bell78@outlook.com,2018-03-20,SMB,20987
100513,Jason,Webb,7538 Carey Ln,Henderson,NV,89011,725-555-5289,jason.webb69@outlook.com,2019-03-03,Consumer,38713
100514,Angela,Hayes,6140 Mojave Dr,Henderson,NV,89011,725-555-4661,angela.hayes77@yahoo.com,2024-02-02,Consumer,32963
100515,Justin,Hamilton,7672 Ann Pkwy,Henderson,NV,89011,702-555-8574,justin.hamilton56@hotmail.com,2018-08-28,SMB,16937
100516,Timothy,Fisher,2094 Decatur Ct,Henderson,NV,89011,725-555-9315,timothy.fisher36@hotmail.com,2019-09-16,Consumer,40244
100517,Heather,Mendoza,487 Windmill Dr,Paradise,NV,89109,702-555-2897,heather.mendoza66@outlook.com,2023-01-02,Consumer,29482
100518,Walter,Reynolds,6607 Gibson Rd,Summerlin,NV,89135,702-555-7246,walter.reynolds75@hotmail.com,2017-07-21,Enterprise,42316
100519,Peter,Wood,4393 Tropicana Pkwy,Paradise,NV,89109,725-555-7772,peter.wood80@yahoo.com,2017-06-24,Consumer,22360
100520,Nicole,Price,8008 Horizon Blvd,Henderson,NV,89011,725-555-7200,nicole.price14@gmail.com,2017-06-24,Consumer,37247
100521,Steven,Vargas,5946 Springs St,Las Vegas,NV,89119,725-555-5167,steven.vargas44@outlook.com,2018-12-16,Enterprise,44190
100522,Susan,Ward,2272 Rainbow Pkwy,Summerlin,NV,89135,702-555-8899,susan.ward43@hotmail.com,2019-01-03,Consumer,1083
100523,Charles,Brown,8127 Russell Ct,North Las Vegas,NV,89031,725-555-6930,charles.brown52@gmail.com,2016-03-16,Consumer,31659
100524,Michelle,Mendoza,913 Warm Ave,Paradise,NV,89109,725-555-9366,michelle.mendoza14@outlook.com,2018-08-02,Consumer,17455
100525,Matthew,Rodriguez,9039 Craig Ln,Henderson,NV,89052,725-555-9104,matthew.rodriguez44@outlook.com,2020-03-03,Consumer,36236
100526,Carol,Cole,4153 Lamb Rd,Las Vegas,NV,89117,725-555-8467,carol.cole5@outlook.com,2015-04-05,Consumer,54920
100527,Sandra,Romero,3054 Fort Blvd,Henderson,NV,89052,725-555-7598,sandra.romero2@outlook.com,2022-01-31,Consumer,34635
100528,Jennifer,Nguyen,3379 Jones Ave,Henderson,NV,89052,725-555-6603,jennifer.nguyen17@icloud.com,2023-03-23,Consumer,10580
100529,Nathan,Harris,4221 Decatur St,Las Vegas,NV,89101,702-555-7401,nathan.harris12@gmail.com,2018-07-15,Enterprise,9772
100530,Walter,Ford,9842 Sahara Way,Las Vegas,NV,89101,702-555-9582,walter.ford96@gmail.com,2024-11-14,Enterprise,39860
100531,Kenneth,Sanchez,3825 Boulder Rd,Henderson,NV,89052,725-555-7715,kenneth.sanchez66@yahoo.com,2018-09-20,SMB,40640
100532,Jerry,Simmons,1904 Horizon Ln,Paradise,NV,89109,725-555-9681,jerry.simmons81@yahoo.com,2020-09-22,Consumer,52548
100533,Carl,Reynolds,8373 Hualapai Ln,Henderson,NV,89052,725-555-4611,carl.reynolds89@hotmail.com,2017-01-02,Consumer,48050
100534,Benjamin,Barnes,4178 Rampart Way,Paradise,NV,89109,725-555-2722,benjamin.barnes34@gmail.com,2020-02-03,Consumer,29082
100535,Harold,Murphy,2495 Warm Dr,Henderson,NV,89011,702-555-4711,harold.murphy55@hotmail.com,2023-11-08,Consumer,30684
100536,Michelle,Roberts,4823 Losee Ln,Las Vegas,NV,89119,725-555-7911,michelle.roberts81@outlook.com,2022-01-10,SMB,31498
100537,Donna,Wright,3979 Stephanie Ave,Summerlin,NV,89135,725-555-9818,donna.wright41@hotmail.com,2016-09-06,SMB,36036
100538,Donna,Adams,9806 Silverado Ave,North Las Vegas,NV,89031,725-555-6220,donna.adams36@gmail.com,2016-05-27,Consumer,4598
100539,Barbara,Castillo,3270 Washington Blvd,North Las Vegas,NV,89031,725-555-5658,barbara.castillo29@yahoo.com,2022-02-27,SMB,21995
100540,Mei,Vasquez,1618 Carey St,North Las Vegas,NV,89031,702-555-7699,mei.vasquez53@gmail.com,2021-11-22,Consumer,1755
100541,Deborah,Anderson,7768 Torrey Ave,Paradise,NV,89109,725-555-6638,deborah.anderson35@icloud.com,2024-12-22,Consumer,42210
100542,Luis,Mendoza,7655 Russell Dr,Henderson,NV,89052,702-555-6181,luis.mendoza57@gmail.com,2016-05-19,Consumer,16008
100543,Sofia,Sanders,5490 Cheyenne Pkwy,Henderson,NV,89011,702-555-4933,sofia.sanders83@hotmail.com,2020-06-30,Enterprise,39188
100544,Omar,Vargas,5381 Flamingo Ct,Paradise,NV,89109,725-555-1907,omar.vargas74@yahoo.com,2024-06-04,Enterprise,6293
100545,Laura,Barnes,1890 Torrey Way,Henderson,NV,89052,702-555-8039,laura.barnes12@icloud.com,2023-06-05,SMB,54189
100546,Timothy,Castillo,8618 Durango Way,Las Vegas,NV,89101,702-555-2711,timothy.castillo98@icloud.com,2024-12-04,Consumer,34526
100547,Paul,Harris,8623 Horizon Ct,Summerlin,NV,89135,725-555-7686,paul.harris68@outlook.com,2020-10-13,Consumer,59561
100548,Heather,Bell,4023 Stephanie Way,Paradise,NV,89109,725-555-9638,heather.bell36@yahoo.com,2020-06-01,Consumer,49730
100549,Carol,Brown,5976 Centennial St,Henderson,NV,89011,702-555-9502,carol.brown62@gmail.com,2016-08-22,Consumer,10960
100550,Linda,Bennett,8833 Boulder Rd,Las Vegas,NV,89119,725-555-6155,linda.bennett32@yahoo.com,2024-11-11,SMB,33460
100551,Keith,Hall,338 Nellis Dr,Summerlin,NV,89135,702-555-2276,keith.hall52@yahoo.com,2017-10-16,Consumer,41673
100552,Kathleen,Johnson,540 Russell St,North Las Vegas,NV,89031,725-555-1328,kathleen.johnson87@icloud.com,2020-05-22,Consumer,34081
100553,Jeremy,Cruz,8753 Maryland Dr,Henderson,NV,89011,725-555-3341,jeremy.cruz78@outlook.com,2023-06-27,SMB,3705
100554,Donald,Martin,925 Jones Way,Las Vegas,NV,89119,725-555-9993,donald.martin81@hotmail.com,2024-03-16,Consumer,18694
100555,Mary,Nelson,9675 Eastern Blvd,Las Vegas,NV,89119,702-555-7991,mary.nelson48@hotmail.com,2021-10-01,Consumer,56918
100556,Pamela,Murphy,1678 Sandhill Way,Las Vegas,NV,89117,725-555-4096,pamela.murphy43@icloud.com,2017-01-25,Consumer,34413
100557,Samantha,Freeman,8353 Centennial St,Henderson,NV,89011,702-555-6351,samantha.freeman10@gmail.com,2016-12-30,Enterprise,43003
100558,Sandra,Sullivan,7917 Blue Dr,Las Vegas,NV,89117,702-555-8919,sandra.sullivan1@hotmail.com,2021-06-28,Consumer,27386
100559,Harold,Fisher,4113 Eastern Way,Paradise,NV,89109,725-555-1831,harold.fisher53@hotmail.com,2018-04-04,Consumer,10547
100560,Elizabeth,Anderson,582 Cheyenne Ave,North Las Vegas,NV,89031,725-555-9784,elizabeth.anderson27@icloud.com,2024-03-23,Consumer,21120
100561,Michelle,Hayes,1371 Cactus Blvd,Henderson,NV,89011,702-555-7814,michelle.hayes87@hotmail.com,2016-12-13,Enterprise,23447
100562,Cynthia,Brooks,2352 Centennial Ln,Las Vegas,NV,89119,725-555-7592,cynthia.brooks2@hotmail.com,2015-11-07,Consumer,54885
100563,Debra,Vasquez,4145 Decatur Dr,Las Vegas,NV,89119,702-555-6689,debra.vasquez68@hotmail.com,2016-06-24,Consumer,16905
100564,Alexander,Robinson,494 Diamond St,Las Vegas,NV,89117,725-555-6794,alexander.robinson99@gmail.com,2023-11-28,Enterprise,735
100565,Kenneth,Thompson,8031 Boulder Ave,North Las Vegas,NV,89031,725-555-8802,kenneth.thompson96@outlook.com,2022-02-19,Consumer,2281
100566,Natalie,Powell,2578 Washington Dr,Las Vegas,NV,89117,725-555-4905,natalie.powell24@yahoo.com,2023-09-19,SMB,37756
100567,Mei,Stevens,434 Losee Rd,North Las Vegas,NV,89031,702-555-7170,mei.stevens49@icloud.com,2024-06-17,Consumer,7403
100568,Natalie,Russell,3569 Alta Pkwy,North Las Vegas,NV,89031,702-555-1686,natalie.russell92@icloud.com,2016-01-09,Enterprise,12709
100569,Deborah,Hayes,3772 Canyon Way,Henderson,NV,89052,702-555-2495,deborah.hayes88@hotmail.com,2017-08-22,SMB,46819
100570,Dorothy,Thompson,7625 Sahara Dr,Las Vegas,NV,89119,702-555-4820,dorothy.thompson74@icloud.com,2019-10-18,SMB,10590
100571,Sharon,Aguilar,7837 Craig Ave,Henderson,NV,89011,702-555-6667,sharon.aguilar20@yahoo.com,2023-12-22,Consumer,30701
100572,Janet,Cooper,5843 Boulder Way,Summerlin,NV,89135,725-555-6994,janet.cooper84@yahoo.com,2016-11-04,Consumer,26180
100573,Hannah,Lopez,2254 Jones St,Summerlin,NV,89135,725-555-6034,hannah.lopez98@gmail.com,2017-03-10,Consumer,42455
100574,Susan,Powell,7827 Craig St,North Las Vegas,NV,89031,725-555-8410,susan.powell52@gmail.com,2022-12-17,SMB,47715
100575,Thomas,Hill,771 Rainbow Dr,Summerlin,NV,89135,725-555-9573,thomas.hill51@gmail.com,2019-12-04,SMB,10430
100576,Peter,Kennedy,894 Jones Ln,Henderson,NV,89011,725-555-8078,peter.kennedy25@outlook.com,2023-09-19,Consumer,9348
100577,Douglas,Marshall,7341 Rampart Ln,North Las Vegas,NV,89031,725-555-9791,douglas.marshall6@gmail.com,2016-10-22,Consumer,968
100578,Grace,Medina,9481 Boulder Dr,Las Vegas,NV,89101,725-555-3915,grace.medina23@outlook.com,2024-10-29,Consumer,35815
100579,Amanda,Sanders,6428 Charleston Ct,Henderson,NV,89011,725-555-8476,amanda.sanders50@yahoo.com,2017-11-02,Consumer,43552
100580,Katherine,Sanders,1734 Pecos Rd,Henderson,NV,89011,725-555-1603,katherine.sanders56@yahoo.com,2017-09-29,Consumer,32501
100581,Zachary,Thompson,7185 Carey Way,Summerlin,NV,89135,725-555-8844,zachary.thompson7@yahoo.com,2017-10-23,Consumer,41146
100582,Karen,Bailey,2369 Durango Ln,Paradise,NV,89109,725-555-1082,karen.bailey81@gmail.com,2021-07-12,Consumer,38005
